Time (s),Current (A)
7.7,97.00992649534132
7.800000000000001,100.91760776535503
7.9,80.12431085399108
8.0,97.80328112162488
8.1,103.57112571511746
8.200000000000001,114.77894044741517
8.3,94.81729781726352
8.4,91.91506397106812
8.5,94.98242956415463
8.6,109.15402117702074
8.700000000000001,103.28751109659684
8.8,94.70239796232961
8.9,105.13267433113356
9.0,100.9707754934804
9.1,109.68644990532889
9.200000000000001,92.97946906122648
9.3,96.72337853402232
9.4,96.07891846867842
9.5,85.36485051867882
9.600000000000001,102.96120277064576
9.700000000000001,102.6105527217989
9.8,100.05113456642461
9.9,97.65412866624852
10.0,42.923146289747926
10.100000000000001,47.89677338617321
10.200000000000001,48.286427417366156
10.3,45.9886136538919
10.4,49.19357144166995
10.5,52.02025428407269
10.600000000000001,59.43092950605265
10.700000000000001,50.872889064159196
10.8,51.28775195361382
10.9,49.62777042116917
11.0,40.40614392350479
11.100000000000001,49.867430622753915
11.200000000000001,50.30115104970513
11.3,62.316210562426434
11.4,49.03819517609439
11.5,51.50773671166806
11.600000000000001,49.82644115147378
11.700000000000001,44.15660981190234
11.8,55.7141140725751
11.9,53.75966516343387
12.0,53.95515973521523
12.100000000000001,45.4530627260263
12.200000000000001,57.013971554680495
12.3,42.990744686038596
12.4,52.93428546900135
12.5,60.952278129049894
12.600000000000001,45.04731837434656
12.700000000000001,47.16851135198614
12.8,50.498256825438204
12.9,47.482621729419
13.0,42.24668284466934
13.100000000000001,50.34281487403014
13.200000000000001,44.688481431369475
13.3,52.36796215317591
13.4,45.402878828830985
13.5,57.7496720250877
13.600000000000001,46.08373353831882
13.700000000000001,48.38969241897162
13.8,54.06758608684835
13.9,43.84567841783022
14.0,51.13729967302065
14.100000000000001,56.53571377141214
14.200000000000001,41.96258382719386
14.3,50.92316929266152
14.4,51.29941397124212
14.5,53.909114358886555
14.600000000000001,43.81524644560959
14.700000000000001,43.39771693457862
14.8,52.60970782808449
14.9,51.48492336616593
15.0,51.252464251729386
15.100000000000001,51.73224104748488
15.200000000000001,46.59987639210755
15.3,51.16126848580502
15.4,51.46536236649341
15.5,46.42824290986816
15.600000000000001,59.328872555723784
15.700000000000001,52.36916460455894
15.8,44.04348251398676
15.9,53.28276804316915
16.0,45.126591648863396
16.1,53.93542301871226
16.2,55.79297789503702
16.3,45.89658840824145
16.400000000000002,54.816880646221605
16.5,52.063904634682494
16.6,54.11030079997245
16.7,59.48396491326974
16.8,48.77305941998565
16.900000000000002,46.23131917821255
17.0,45.55242785187238
17.1,45.92094857517281
17.2,49.61449145292948
17.3,51.70575987408322
17.400000000000002,51.3834539966501
17.5,54.13591624518012
17.6,50.065009459389536
17.7,57.26767038578659
17.8,48.67671583381022
17.900000000000002,63.600845832948096
18.0,53.128336738825034
18.1,45.714212217918586
18.2,44.645537509694435
18.3,52.41236207621593
18.400000000000002,48.88268607337075
18.5,53.57000247046046
18.6,52.366188122867726
18.7,49.63585543671564
18.8,45.76603140965798
18.900000000000002,42.42576387657068
19.0,47.767425239664895
19.1,54.28199397161736
19.200000000000003,51.07046872065102
19.3,43.77130610644006
19.400000000000002,50.86590462925591
19.5,51.92658689864418
19.6,45.580712818994336
19.700000000000003,50.768625529727636
19.8,50.29104359223
19.900000000000002,44.28514851084688
20.0,51.788936801741414
20.1,52.803922631841175
20.200000000000003,55.41525621587638
20.3,55.26901026017451
20.400000000000002,43.111653160214544
20.5,45.310874800424386
20.6,52.5751763360433
20.700000000000003,52.56892975456105
20.8,52.57523843153024
20.900000000000002,69.26365745327361
21.0,52.85445255346583
21.1,55.677828200902994
21.200000000000003,54.770008817466014
21.3,53.25695625652899
21.400000000000002,48.423653776798275
21.5,53.79484610246634
21.6,46.13587392731214
21.700000000000003,48.815906966299956
21.8,47.57318226085448
21.900000000000002,50.40937069693161
22.0,61.573292833367546
22.1,40.66367403704126
22.200000000000003,53.431300951872565
22.3,41.93642064405174
22.400000000000002,47.64034067105283
22.5,55.44475298483683
22.6,50.321400095477316
22.700000000000003,44.61127611035347
22.8,46.42348145370016
22.900000000000002,53.39798874467338
23.0,46.34816684141432
23.1,51.08229294790988
23.200000000000003,50.22785919951907
23.3,46.74199826197091
23.400000000000002,60.719720446626624
23.5,53.169595111590056
23.6,39.874287066711965
23.700000000000003,50.93227157384714
23.8,46.69106767615806
23.900000000000002,54.26216667398112
24.0,46.037396307836495
24.1,49.42631779266551
24.200000000000003,52.524936394902284
24.3,54.32877597085061
24.400000000000002,43.99851796472112
24.5,48.327493820795254
24.6,47.625273444195216
24.700000000000003,46.73335383713144
24.8,58.82727120140548
24.900000000000002,52.024908554804774
25.0,43.69558022832477
25.1,54.58930973527388
25.200000000000003,60.610780985063165
25.3,55.16232630275574
25.400000000000002,42.403150170229935
25.5,47.57882963566874
25.6,56.334555745933116
25.700000000000003,46.461652671906094
25.8,52.219097140731144
25.900000000000002,53.87317026714668
26.0,45.36534764210958
26.1,49.702373219691
26.200000000000003,33.79366329965464
26.3,44.87806179332855
26.400000000000002,48.7371592430342
26.5,43.76108409017575
26.6,58.16205651965818
26.700000000000003,42.84929311019684
26.8,47.79977756651508
26.900000000000002,50.65370288643046
27.0,57.20636644533058
27.1,42.8206892441028
27.200000000000003,55.815818760774796
27.3,50.05116530509793
27.400000000000002,45.09245674476024
27.5,52.31051737131635
27.6,50.99529847786735
27.700000000000003,46.99891561420603
27.8,50.349010424950094
27.900000000000002,48.073432015691196
28.0,50.56758672625624
28.1,53.31065337260523
28.200000000000003,57.93008408072676
28.3,43.810922505865754
28.400000000000002,60.665166873281336
28.5,40.23956100238749
28.6,49.24107452482208
28.700000000000003,52.94158603242288
28.8,51.40495933867516
28.900000000000002,46.88650240089703
29.0,48.95938874821363
29.1,47.53499532670584
29.200000000000003,47.053176215278945
29.3,54.24801048510513
29.400000000000002,51.785077429825236
29.5,46.53545202369673
29.6,54.49799937716625
29.700000000000003,51.536497604383044
29.8,54.0643105941948
29.900000000000002,53.14814420961806
30.0,15.855024945389639
30.1,17.199094799015153
30.200000000000003,23.736468025616308
30.3,23.051851327167324
30.400000000000002,19.89549203017926
30.5,20.58663691654391
30.6,26.388324478942124
30.700000000000003,17.04214305582085
30.8,22.735486905850188
30.900000000000002,18.98903673783053
31.0,18.9115939838639
31.1,25.49388425993595
31.200000000000003,24.12708174494015
31.3,24.067548180003193
31.400000000000002,26.527394035771646
31.5,20.105019208163796
31.6,23.40976485647482
31.700000000000003,18.44866621703272
31.8,21.62083176244221
31.900000000000002,19.349284728161578
32.0,20.48497982496359
32.1,22.97578512718457
32.2,15.908896583832638
32.300000000000004,30.461936378427303
32.4,14.96991309250149
32.5,13.92905693606134
32.6,25.790554367500338
32.7,23.95831346981468
32.800000000000004,23.120599085260775
32.9,23.1417275463214
33.0,19.938766135765427
33.1,15.513728142570843
33.2,20.37902279096863
33.300000000000004,16.61419144243944
33.4,24.875598667088756
33.5,19.264713092489306
33.6,15.872514016037442
33.7,18.393070791735035
33.800000000000004,22.06465727137812
33.9,17.181377235980126
34.0,15.888898022167844
34.1,21.218436057459563
34.2,21.224832855543614
34.300000000000004,17.46528412314435
34.4,17.644808471908387
34.5,21.16024968678818
34.6,12.759578292513378
34.7,12.962681128117223
34.800000000000004,16.40777889373782
34.9,18.932764241440765
35.0,21.554537827990025
35.1,27.376781084747762
35.2,24.288298116010097
35.300000000000004,19.200307350182864
35.4,19.904918960486555
35.5,14.987353176810956
35.6,19.90743432003805
35.7,18.55670680539931
35.800000000000004,21.613592801690448
35.9,15.863845282238385
36.0,22.596732571205862
36.1,27.66369456501289
36.2,19.456199257715713
36.300000000000004,22.008558610494706
36.4,23.450719958555563
36.5,17.993897640570818
36.6,21.120462409052084
36.7,20.062962003908975
36.800000000000004,20.48838049274416
36.9,16.13495108072267
37.0,20.122550871294713
37.1,22.489991456227248
37.2,27.25571803897521
37.300000000000004,24.796354130426035
37.4,30.765912287557782
37.5,16.163262185559752
37.6,24.361603183603393
37.7,20.91671002869176
37.800000000000004,30.94901466608836
37.9,15.958508573224243
38.0,15.80139078909612
38.1,17.00303677277989
38.2,9.380521378450965
38.300000000000004,17.371224891596196
38.400000000000006,16.20433669223151
38.5,20.75196893238104
38.6,21.708779878885796
38.7,29.380854196079433
38.800000000000004,24.75211919093025
38.900000000000006,17.115481721687985
39.0,15.50792664325821
39.1,22.459595857532527
39.2,13.398833964896788
39.300000000000004,29.15729382927177
39.400000000000006,25.897200603606436
39.5,17.654121739476476
39.6,11.434327354545612
39.7,26.769361870827062
39.800000000000004,19.42730077373691
39.900000000000006,26.189081559867308
40.0,1.8111446824112658
40.1,3.8012499540924543
40.2,5.010487399436366
40.300000000000004,5.093961187529484
40.400000000000006,4.099869057041513
40.5,6.2456998646949975
40.6,2.8647591412348112
40.7,4.715241029957413
40.800000000000004,5.240591263423798
40.900000000000006,6.028877668117498
41.0,6.423229756177779
41.1,2.7507158163242615
41.2,1.9317716585287554
41.300000000000004,7.555353643797018
41.400000000000006,5.6646280239591835
41.5,3.5030269268868928
41.6,8.102303951045046
41.7,5.231349268585717
41.800000000000004,7.358594368127653
41.900000000000006,5.135036962820218
42.0,9.121495849763974
42.1,8.510681684886409
42.2,4.502071703041853
42.300000000000004,6.943141901908711
42.400000000000006,6.290751899170295
42.5,7.737263115064698
42.6,3.070153078839791
42.7,6.372102919996879
42.800000000000004,7.116848973699176
42.900000000000006,1.4825210271537714
43.0,2.63348297466845
43.1,0.9215356444797989
43.2,4.461186331110884
43.300000000000004,6.435084511591924
43.400000000000006,8.004714104192056
43.5,5.14818956083955
43.6,8.257231091142584
43.7,2.2397970835702172
43.800000000000004,1.5932351212896907
43.900000000000006,4.888904602206763
44.0,5.768130897878614
44.1,4.934610503811814
44.2,0.8651157999202468
44.300000000000004,4.821759920974423
44.400000000000006,2.3910609989902936
44.5,6.339345097660077
44.6,5.733196492193697
44.7,3.1202404273452897
44.800000000000004,3.972266165326613
44.900000000000006,2.881572956222097
45.0,4.874641805453656
45.1,6.910284641002477
45.2,3.0285479073289125
45.300000000000004,6.008093031035688
45.400000000000006,3.9394847632551184
45.5,3.4142543354753117
45.6,4.785939280090885
45.7,2.929515355161252
45.800000000000004,3.892701389305636
45.900000000000006,2.604244214822303
46.0,8.929450265832779
46.1,5.070527103943458
46.2,3.6005489840148286
46.300000000000004,5.427959821468444
46.400000000000006,4.77534390061834
46.5,4.558060800933554
46.6,6.22833340008685
46.7,6.51501542009461
46.800000000000004,3.938997704778945
46.900000000000006,3.8483635187106398
47.0,4.449896605696712
47.1,0.39615767052883033
47.2,1.9696178756028955
47.300000000000004,7.733748534889049
47.400000000000006,8.289935427002568
47.5,4.501927920887243
47.6,6.153113926111533
47.7,5.622500309087072
47.800000000000004,11.157761616910475
47.900000000000006,7.2391498228691535
48.0,4.744164817038467
48.1,3.0889191187991485
48.2,1.787107359484855
48.300000000000004,5.406927271734446
48.400000000000006,3.487298509431393
48.5,2.1554925808046517
48.6,3.7068542315149466
48.7,2.83690399277121
48.800000000000004,8.37428327014513
48.900000000000006,6.763279513898901
49.0,4.9840547173667655
49.1,7.959888277780052
49.2,5.154736615295237
49.300000000000004,3.2774315973434724
49.400000000000006,8.046248154539315
49.5,6.077820087369317
49.6,2.925507691347087
49.7,4.619322643832784
49.800000000000004,3.2487634932304856
49.900000000000006,2.234400538071328
50.0,-15.369112262341794
50.1,-10.452916797649348
50.2,-26.992837869095705
50.300000000000004,-17.185153816547146
50.400000000000006,-23.253212845609134
50.5,-22.43562691882348
50.6,-22.961969621194346
50.7,-24.31995384839908
50.800000000000004,-19.757391860275867
50.900000000000006,-24.15475058205519
51.0,-18.647715871100807
51.1,-20.251190547245685
51.2,-21.19474023433205
51.300000000000004,-24.53781831020799
51.400000000000006,-22.883856652841665
51.5,-16.22304387087122
51.6,-17.495414061878098
51.7,-24.887776223992756
51.800000000000004,-19.50333847285387
51.900000000000006,-16.243064383141053
52.0,-28.347026405606858
52.1,-17.283199038100324
52.2,-23.313118794729235
52.300000000000004,-17.147006657034204
52.400000000000006,-23.816295782712583
52.5,-29.024410503322596
52.6,-28.137712189415815
52.7,-19.75957526669309
52.800000000000004,-18.70138749139259
52.900000000000006,-24.521583125522042
53.0,-16.80703770611313
53.1,-28.3076003113448
53.2,-20.33039899323658
53.300000000000004,-26.055080998812283
53.400000000000006,-23.259180539010796
53.5,-19.76300664341793
53.6,-24.30206682641976
53.7,-21.922777721149128
53.800000000000004,-14.968535953927798
53.900000000000006,-22.884459347615746
54.0,-15.821539439674291
54.1,-25.648534273288092
54.2,-17.350979110423587
54.300000000000004,-12.792156896710498
54.400000000000006,-32.358222500636444
54.5,-23.984476277352385
54.6,-17.1146393640973
54.7,-21.015226930214965
54.800000000000004,-18.144270633143456
54.900000000000006,-23.019925933579103
55.0,-19.5670510626355
55.1,-20.778386176960396
55.2,-14.161089691700964
55.300000000000004,-18.727895783493935
55.400000000000006,-18.31198668962399
55.5,-22.059384830612338
55.6,-22.438031120362467
55.7,-22.162790939098105
55.800000000000004,-18.027739288108517
55.900000000000006,-22.104922404101316
56.0,-18.551125715517934
56.1,-9.622996006772805
56.2,-15.644376482841539
56.300000000000004,-21.630117660839204
56.400000000000006,-13.993930389180276
56.5,-22.040376865107756
56.6,-30.19062267588927
56.7,-25.04043155458702
56.800000000000004,-29.353959605129276
56.900000000000006,-21.75756742020654
57.0,-19.907908104052243
57.1,-11.617813438623587
57.2,-18.365363131179187
57.300000000000004,-21.09550264404432
57.400000000000006,-15.852972094082554
57.5,-31.055676545039425
57.6,-18.821927209457172
57.7,-16.145674030565168
57.800000000000004,-27.392931228899208
57.900000000000006,-14.281229783965355
58.0,-18.30751796252793
58.1,-22.076439569504007
58.2,-16.836090669468575
58.300000000000004,-8.646535710978021
58.400000000000006,-19.090668724707523
58.5,-18.75889706849832
58.6,-22.29680449770122
58.7,-24.24922184732396
58.800000000000004,-15.848320917278773
58.900000000000006,-24.280419129544335
59.0,-19.642168813903037
59.1,-22.388287233825583
59.2,-17.60510087126804
59.300000000000004,-18.33168947356526
59.400000000000006,-14.812300278710504
59.5,-22.550081994273736
59.6,-21.349374676466855
59.7,-24.893818578911535
59.800000000000004,-22.22146630038056
59.900000000000006,-18.11349753477574
60.0,107.56988616645351
60.1,90.77834675822375
60.2,108.6960592010566
60.300000000000004,113.55637858804951
60.400000000000006,104.13434903223701
60.5,118.76795812558066
60.6,92.26210800896428
60.7,87.55345296688583
60.800000000000004,82.21279751095722
60.900000000000006,114.96044311489183
61.0,106.54365656354058
61.1,99.44415329089544
61.2,102.7996862631982
61.300000000000004,88.74510952701624
61.400000000000006,124.45751979616827
61.5,101.29221181975228
61.6,101.09394794604893
61.7,107.25766623898691
61.800000000000004,104.81009231736714
61.900000000000006,102.23884024279131
62.0,92.09525544554688
62.1,104.71468357135996
62.2,118.82024496475034
62.300000000000004,113.45420046154977
62.400000000000006,115.93186626639397
62.5,94.88784323568815
62.6,90.1039517974142
62.7,98.74213079900352
62.800000000000004,100.55724912288694
62.900000000000006,110.94191518470949
63.0,83.0753537028518
63.1,115.29550319460614
63.2,98.4199210142101
63.300000000000004,95.7311893005258
63.400000000000006,89.87895624739832
63.5,83.4514332813423
63.6,108.23170583961914
63.7,100.73317967188405
63.800000000000004,87.10039100258946
63.900000000000006,87.04921227936384
64.0,96.64215300709871
64.10000000000001,116.69021525289392
64.2,97.40408648636395
64.3,84.96857046881894
64.4,97.54256935914056
64.5,97.2727643025233
64.60000000000001,73.03113357058429
64.7,99.45705133482188
64.8,97.69065469791322
64.9,106.96206364813418
65.0,118.48956094945345
65.10000000000001,111.26565029547757
65.2,97.3111130944517
65.3,88.9347409125833
65.4,125.7335980324986
65.5,100.59218434014488
65.60000000000001,100.13929291912946
65.7,99.75874912889996
65.8,101.98084760767856
65.9,98.55639588076058
66.0,94.26337993119763
66.10000000000001,94.53141058759608
66.2,99.67246729784002
66.3,94.56575228866235
66.4,92.87154217322836
66.5,101.06430227691897
66.60000000000001,97.45022782579144
66.7,115.0399298858269
66.8,73.49030191606988
66.9,110.91506851922462
67.0,112.4608519249763
67.10000000000001,79.2660976759185
67.2,96.57312405919652
67.3,96.28559134004209
67.4,85.92488305282178
67.5,92.22183312409125
67.60000000000001,88.89424154534171
67.7,117.52270443423623
67.8,109.35678393147461
67.9,112.71555094994159
68.0,107.21672064043236
68.10000000000001,88.70948228782771
68.2,94.75479733720226
68.3,104.89374561227918
68.4,87.77872191108054
68.5,107.12998430172388
68.60000000000001,97.59674601841866
68.7,96.25179192450402
68.8,107.10959968203491
68.9,104.4426331148604
69.0,96.3903383418092
69.10000000000001,111.59329803364248
69.2,89.18936672400102
69.3,106.15935606944264
69.4,105.93101257968384
69.5,96.9045356068601
69.60000000000001,103.26133022242118
69.7,87.48886423614697
69.8,109.240270192069
69.9,98.15097863557011
70.0,47.3863848974048
70.10000000000001,55.245046129184445
70.2,46.4782815472862
70.3,42.957693518182204
70.4,42.21685413238048
70.5,53.0300497567282
70.60000000000001,43.597853237518585
70.7,58.77397090992182
70.8,39.59035296058139
70.9,58.48228184145019
71.0,51.055087336013095
71.10000000000001,49.51643444064804
71.2,47.27540456595525
71.3,51.99568057176035
71.4,49.811826487875756
71.5,55.516509410082605
71.60000000000001,50.5711382433102
71.7,50.751508807309385
71.8,48.18193893893072
71.9,49.71527188139466
72.0,51.5390088444603
72.10000000000001,41.449158036716874
72.2,43.25907288947143
72.3,53.71632047011357
72.4,50.85432719063971
72.5,49.0800833182366
72.60000000000001,50.09216966532696
72.7,51.737908526808354
72.8,47.30120159845319
72.9,46.108476372988434
73.0,50.97922627548841
73.10000000000001,45.10813611192484
73.2,52.04126377857236
73.3,41.4870819788108
73.4,55.14577818662822
73.5,52.362987412065216
73.60000000000001,51.28014867156938
73.7,54.91345491972757
73.8,58.32737222231288
73.9,55.07185032509065
74.0,40.795628843341774
74.10000000000001,43.60211516632149
74.2,46.875907111521606
74.3,50.130455251054165
74.4,52.58829510234561
74.5,46.37128093423267
74.60000000000001,50.93383382238539
74.7,46.22308533823339
74.8,46.94241098504026
74.9,42.96669451575889
75.0,45.38383376944548
75.10000000000001,43.241576971918334
75.2,45.12063373511334
75.3,55.2682089830392
75.4,45.25300555584028
75.5,63.161910324186955
75.60000000000001,52.466589504404446
75.7,50.92418061847437
75.8,45.70821109909393
75.9,53.501549397044954
76.0,47.12181086881113
76.10000000000001,50.610049073226804
76.2,62.800422691343975
76.3,49.519700501376754
76.4,55.74636663142838
76.5,46.48411787437056
76.60000000000001,49.82505754751519
76.7,58.85400317817755
76.80000000000001,46.86516471106116
76.9,59.062242789984644
77.0,53.538759677277376
77.10000000000001,47.18766612052866
77.2,53.1620386952776
77.30000000000001,54.86277224813365
77.4,53.10904981108598
77.5,42.14887640054772
77.60000000000001,46.364314120875655
77.7,48.762406822242475
77.80000000000001,49.62783285449977
77.9,53.10336048775339
78.0,50.88850500466627
78.10000000000001,43.323278206449494
78.2,51.90098925502981
78.30000000000001,53.05292872641912
78.4,52.7989522396552
78.5,55.40390362777311
78.60000000000001,54.16961077274452
78.7,52.29590039614219
78.80000000000001,49.649171442706766
78.9,41.69519533242004
79.0,52.14809109566293
79.10000000000001,51.03843843581556
79.2,51.35789418597687
79.30000000000001,43.61625712089845
79.4,44.59471729795869
79.5,55.26576426666452
79.60000000000001,49.802224230716725
79.7,53.40750348686312
79.80000000000001,50.14159188065231
79.9,50.14878069747873
80.0,54.69141902987999
80.10000000000001,47.41977635891313
80.2,50.48060388470492
80.30000000000001,47.68862355647479
80.4,47.827518862838424
80.5,48.454139382656805
80.60000000000001,51.110668858168566
80.7,47.60625689168261
80.80000000000001,56.278780627867604
80.9,45.52696348890248
81.0,49.06564177919321
81.10000000000001,47.801344708629124
81.2,57.23488942176866
81.30000000000001,50.98277388255787
81.4,55.159222697343175
81.5,42.57219813481514
81.60000000000001,51.33525132934629
81.7,54.44815397811718
81.80000000000001,50.41141994637712
81.9,55.32740187532676
82.0,47.41355774949814
82.10000000000001,57.0467372009279
82.2,61.49449061809625
82.30000000000001,48.18580719780171
82.4,47.77248739299614
82.5,57.2669223855885
82.60000000000001,57.89786072865356
82.7,47.38569986423366
82.80000000000001,47.89906591452071
82.9,48.59107695569747
83.0,43.27774744482861
83.10000000000001,45.40674026757901
83.2,44.97929616623966
83.30000000000001,46.16101217447936
83.4,49.82657556306609
83.5,51.1710736626826
83.60000000000001,57.75250246407038
83.7,45.00822979630605
83.80000000000001,54.92161199238292
83.9,48.93005577887246
84.0,49.752681451737836
84.10000000000001,53.37409746083302
84.2,44.386389892188504
84.30000000000001,51.912048730920255
84.4,50.83226104106528
84.5,52.462256320040744
84.60000000000001,51.44584321953909
84.7,62.276500699554475
84.80000000000001,46.81130007874342
84.9,47.34501522499091
85.0,46.88429736787618
85.10000000000001,47.22261440419873
85.2,46.81306436346741
85.30000000000001,55.94508265553776
85.4,57.102521239949276
85.5,47.146268531252616
85.60000000000001,45.838222134478855
85.7,52.35707778193202
85.80000000000001,47.23888477859514
85.9,53.164659088777555
86.0,51.0146151042565
86.10000000000001,42.42127942501384
86.2,57.737526006650306
86.30000000000001,58.97938836547761
86.4,46.93605654757807
86.5,48.06149220032008
86.60000000000001,51.429326953624525
86.7,51.67228394993513
86.80000000000001,53.29272136336415
86.9,60.05102269383175
87.0,49.11526386252975
87.10000000000001,46.00851377730773
87.2,43.10340385992736
87.30000000000001,46.34534980029041
87.4,49.83436513563102
87.5,58.97278931758894
87.60000000000001,47.41194350481914
87.7,51.11893975819449
87.80000000000001,49.917885519636236
87.9,55.94196636724042
88.0,62.63466212936811
88.10000000000001,47.3456561353984
88.2,47.552802787408886
88.30000000000001,55.22080438534536
88.4,53.409457448131555
88.5,59.23353662868017
88.60000000000001,52.91964092662982
88.7,48.203539546064704
88.80000000000001,52.95327415346155
88.9,55.54351790291454
89.0,54.10241090598682
89.10000000000001,52.53637015553649
89.2,55.33337344794577
89.30000000000001,55.84647795222836
89.4,56.91079495518763
89.5,53.24354943794821
89.60000000000001,49.16440959841573
89.7,50.733568432166614
89.80000000000001,56.03254483254179
89.9,45.91532164506382
90.0,21.843366544364507
90.10000000000001,18.033305938363196
90.2,20.143724114674086
90.30000000000001,26.392259313036494
90.4,20.955495340099517
90.5,20.232182740780743
90.60000000000001,13.200719295100404
90.7,23.731267830136105
90.80000000000001,23.227420905705376
90.9,30.8162736165273
91.0,18.461108825234994
91.10000000000001,21.095751638319694
91.2,21.246918418553776
91.30000000000001,27.887266398817374
91.4,19.523522338065238
91.5,21.395107628851697
91.60000000000001,23.039482548582697
91.7,20.93304561578179
91.80000000000001,17.767831927247357
91.9,20.97044996449154
92.0,25.36815874929886
92.10000000000001,14.8674235029447
92.2,20.66484837073438
92.30000000000001,16.499395925304135
92.4,25.975233144624212
92.5,12.384065476081126
92.60000000000001,17.205390763642058
92.7,21.886059375322603
92.80000000000001,27.827620146171704
92.9,19.67124869463506
93.0,17.22400236653401
93.10000000000001,29.40578534720295
93.2,12.75993049791878
93.30000000000001,9.005970216899591
93.4,22.20007225026666
93.5,17.489728878236946
93.60000000000001,14.893835914346434
93.7,23.541782236496765
93.80000000000001,21.219003568855996
93.9,17.179606846316357
94.0,13.598478006645529
94.10000000000001,24.362286641400722
94.2,23.251005889793305
94.30000000000001,19.504120681103085
94.4,29.233184980238327
94.5,14.649576168369236
94.60000000000001,12.372374145376305
94.7,16.540459650593778
94.80000000000001,19.77206991822251
94.9,21.21669724661346
95.0,18.79381971071835
95.10000000000001,21.760276982571483
95.2,13.74230287904778
95.30000000000001,27.218823020366298
95.4,19.589244108037157
95.5,25.586479157940637
95.60000000000001,21.71362673188852
95.7,22.283766095768918
95.80000000000001,22.84883640116102
95.9,22.238542800086574
96.0,23.21361379933772
96.10000000000001,26.645762650662157
96.2,20.98260584850735
96.30000000000001,23.54501878794256
96.4,19.551321528563868
96.5,27.200586077247365
96.60000000000001,16.61803848970365
96.7,29.00470216455408
96.80000000000001,19.799210246778284
96.9,12.84612448940976
97.0,20.640522074553946
97.10000000000001,16.594741712625595
97.2,24.203217744943622
97.30000000000001,16.736880103488044
97.4,17.769082833926102
97.5,10.552296345272346
97.60000000000001,17.738468403754617
97.7,7.880603366855217
97.80000000000001,12.080485882571384
97.9,23.802073280721487
98.0,23.92900079325416
98.10000000000001,22.127287808924823
98.2,15.165119284353935
98.30000000000001,19.7614432192901
98.4,19.981987304547157
98.5,14.208176554037287
98.60000000000001,27.51699150883575
98.7,24.386811452878355
98.80000000000001,18.89517913085168
98.9,20.134429194972654
99.0,21.04191403973776
99.10000000000001,9.791325657878547
99.2,18.764113087397014
99.30000000000001,16.590078760011007
99.4,14.991899950525422
99.5,18.594498535570224
99.60000000000001,28.988432634247612
99.7,23.20421430633505
99.80000000000001,17.144105051086015
99.9,22.862913906780793
100.0,7.798710873172004
100.10000000000001,6.849267365825538
100.2,5.119260739840349
100.30000000000001,3.706126444588852
100.4,6.39644662722718
100.5,5.786970770843499
100.60000000000001,6.790386440055465
100.7,6.270343603363939
100.80000000000001,7.09910543063867
100.9,3.9295295768788643
101.0,7.634788131268651
101.10000000000001,5.395199209384799
101.2,9.150521745250531
101.30000000000001,3.6216243638208643
101.4,8.4719276063305
101.5,5.395821566925296
101.60000000000001,3.6971639927711033
101.7,4.032228331891357
101.80000000000001,4.3593053836113596
101.9,5.848331892803833
102.0,6.0456709760709995
102.10000000000001,3.852599992122842
102.2,4.951290815478035
102.30000000000001,9.284540717223727
102.4,8.455086340201422
102.5,5.872647339348064
102.60000000000001,5.076006956336401
102.7,5.240062653436523
102.80000000000001,6.227035945460833
102.9,2.954414869603189
