Time (s),Current (A)
17.400000000000002,9.196611549839668
17.5,17.68477820937801
17.6,10.167689805203489
17.7,10.643909787942901
17.8,11.719940371000877
17.900000000000002,13.990002391850547
18.0,12.036736287061988
18.1,6.835180401766147
18.2,10.39424408876536
18.3,2.3969243941074474
18.400000000000002,16.540943061469864
18.5,5.304621720487955
18.6,7.692433129391777
18.7,13.37396792460388
18.8,9.313510493664442
18.900000000000002,20.624009141871113
19.0,6.341727658827677
19.1,14.037845667443282
19.200000000000003,12.402297227040695
19.3,6.6539426116429405
19.400000000000002,15.006108947735726
19.5,11.42696434203278
19.6,16.03831201980682
19.700000000000003,16.191274364752076
19.8,22.784096930556252
19.900000000000002,18.544528000810367
20.0,9.909795856137247
20.1,10.452509926128052
20.200000000000003,17.041326791875466
20.3,14.71293094068366
20.400000000000002,14.5308520963452
20.5,3.139033327685059
20.6,10.995877078600671
20.700000000000003,7.321160490681132
20.8,12.304896613465258
20.900000000000002,10.30866949204143
21.0,15.244690963120181
21.1,12.174527476745844
21.200000000000003,14.41501892649432
21.3,8.046566722286283
21.400000000000002,5.552091916205569
21.5,8.120151022142307
21.6,9.981826284858258
21.700000000000003,11.85970560182906
21.8,21.158036931324457
21.900000000000002,9.54831517794896
22.0,4.878584848760437
22.1,7.8277465185451405
22.200000000000003,7.139693987848304
22.3,11.765808703626565
22.400000000000002,1.5558886323189798
22.5,9.478436613954438
22.6,9.847728289496645
22.700000000000003,10.130020973667513
22.8,5.88734185458159
22.900000000000002,7.59004089943515
23.0,1.5660277641649127
23.1,6.127405269232467
23.200000000000003,5.788393227584292
23.3,10.492703950338914
23.400000000000002,2.542385214121124
23.5,12.141255131585947
23.6,15.620810935087366
23.700000000000003,-2.287224555646933
23.8,10.109527449817584
23.900000000000002,11.279559836906369
24.0,4.625904467887899
24.1,5.746115605985334
24.200000000000003,6.988802743282426
24.3,6.086358418738436
24.400000000000002,5.95376137353359
24.5,-0.9562435831054295
24.6,13.111847550548534
24.700000000000003,12.676190840762501
24.8,3.140707040669083
24.900000000000002,-0.19361252608848645
25.0,9.676392194129269
25.1,4.12629176474826
25.200000000000003,7.650793086575492
25.3,5.281839010016853
25.400000000000002,10.275312719482958
25.5,10.232212017543501
25.6,3.073061177682324
25.700000000000003,-0.2714309932915775
25.8,-1.3231795066913783
25.900000000000002,9.591339620403179
26.0,0.5449063157586149
26.1,3.9067329488536116
26.200000000000003,3.41273098945304
26.3,6.086847120589887
26.400000000000002,-3.3744159370892106
26.5,7.210113240000412
26.6,8.846870303906375
26.700000000000003,6.632697886981895
26.8,4.60132524955265
26.900000000000002,6.609940508524635
27.0,8.087387878926164
27.1,-7.799540798457176
27.200000000000003,15.816318631315351
27.3,7.962641452114623
27.400000000000002,2.727649136999527
27.5,4.014557110949751
27.6,8.419794248092385
27.700000000000003,5.354470624991326
27.8,-4.232369892262728
27.900000000000002,16.23174906290268
28.0,5.346996406401886
28.1,10.993172684152988
28.200000000000003,2.426875108283292
28.3,13.566041340392582
28.400000000000002,7.3151328645155544
28.5,8.929128115167082
28.6,0.6623817614095131
28.700000000000003,11.95036818086405
28.8,9.351986958119433
28.900000000000002,12.422650126086054
29.0,2.7857790433545357
29.1,3.536160115529828
29.200000000000003,17.47824444823164
29.3,0.6782382654607861
29.400000000000002,5.320520641349017
29.5,11.70897664542401
29.6,6.539697251709095
29.700000000000003,8.994697651389322
29.8,4.113846964250748
29.900000000000002,7.994841579348996
30.0,-0.35229437117763407
30.1,14.509078689921804
30.200000000000003,5.667997459361718
30.3,2.900624771806234
30.400000000000002,9.678433140220534
30.5,4.090222074226427
30.6,-0.22786981653552196
30.700000000000003,-0.2382689109477667
30.8,10.018370702874432
30.900000000000002,5.80810940596308
31.0,5.9962202811976635
31.1,12.114472306428812
31.200000000000003,1.1549164328456527
31.3,3.201208606271487
31.400000000000002,4.998002006969574
31.5,7.464205969974007
31.6,6.853871933103629
31.700000000000003,5.704798906520115
31.8,6.907822778715715
31.900000000000002,6.758351713769471
32.0,3.7779714043298016
32.1,3.3943235823110056
32.2,8.917332820779109
32.300000000000004,3.177792281990021
32.4,1.9353484810570523
32.5,6.252546706340511
32.6,7.119667296327011
32.7,19.287710073559257
32.800000000000004,4.57876121993169
32.9,12.91879949272677
33.0,12.040716969218353
33.1,2.464358474240462
33.2,12.381666430431075
33.300000000000004,2.7043082597118797
33.4,-4.561867436733342
33.5,11.8778262670198
33.6,0.18094292118176902
33.7,11.33114682611705
33.800000000000004,5.774388864766705
33.9,17.612034493368185
34.0,14.778510653707842
34.1,7.292540935094587
34.2,6.245588024910813
34.300000000000004,3.7414712096061784
34.4,7.7360789394782135
34.5,8.669475469851015
34.6,8.380047808386083
34.7,11.120973440586855
34.800000000000004,13.365650190701176
34.9,12.358526834900738
35.0,6.928343052369665
35.1,3.7004822275433247
35.2,17.85401666425075
35.300000000000004,7.727541908648817
35.4,8.058234082793097
35.5,8.860124470404916
35.6,2.398517383057282
35.7,9.373184428548477
35.800000000000004,9.515329580794562
35.9,15.16728852711942
36.0,15.71097427193234
36.1,12.392006129424354
36.2,17.188096582872554
36.300000000000004,14.385590386145797
36.4,12.76544090589717
36.5,13.807720727040534
36.6,12.210150122659346
36.7,11.350583550989901
36.800000000000004,12.148619026931376
36.9,8.010693638182193
37.0,15.217396042865634
37.1,9.014945678661372
37.2,18.355000352034867
37.300000000000004,13.066700329574141
37.4,14.729450799304935
37.5,17.119940207979614
37.6,18.036870935157022
37.7,7.1374495394215005
37.800000000000004,14.127005483420465
37.9,19.734028421242762
38.0,7.014830676854281
38.1,17.61456698699099
38.2,4.573690041760987
38.300000000000004,10.912827934846229
38.400000000000006,16.39283273668464
38.5,8.090851466428528
38.6,11.622011632577669
38.7,9.365881995061654
38.800000000000004,25.141538668258043
38.900000000000006,17.89808679636898
39.0,20.08972211794555
39.1,16.316418192224212
39.2,15.839319638428258
39.300000000000004,9.700915228655385
39.400000000000006,16.500991556671643
39.5,14.329655160214333
39.6,22.60368052606344
39.7,24.196482899872084
39.800000000000004,26.000708886895502
39.900000000000006,23.107306906203398
40.0,16.027860641288136
40.1,13.618040782229766
40.2,23.207010329351093
40.300000000000004,21.331061605805747
40.400000000000006,10.882503836840845
40.5,21.677860216963897
40.6,24.147923276801087
40.7,20.544403975971047
40.800000000000004,19.49849976094386
40.900000000000006,16.55901931837491
41.0,13.537544866124225
41.1,24.944089185271267
41.2,19.568794353720428
41.300000000000004,20.118148177018416
41.400000000000006,30.11951191436129
41.5,25.04810754201096
41.6,23.648656654719538
41.7,22.672966151224205
41.800000000000004,29.729915119469865
41.900000000000006,30.89429179598133
42.0,27.109358723719737
42.1,25.537490387043697
42.2,12.316895776224316
42.300000000000004,23.57103712533473
42.400000000000006,22.46334541417174
42.5,23.743998878532274
42.6,28.148679562602926
42.7,9.893107699645885
42.800000000000004,20.901770104031357
42.900000000000006,25.25344607144743
43.0,21.7240125059066
43.1,17.126712818250926
43.2,28.707716646865002
43.300000000000004,25.897533010169152
43.400000000000006,19.806509391790733
43.5,26.383527882173915
43.6,29.06329755772388
43.7,25.126243878937014
43.800000000000004,29.245468144542976
43.900000000000006,25.775227967169076
44.0,23.547452624226732
44.1,19.86452123390686
44.2,25.3683208015783
44.300000000000004,26.90408376660871
44.400000000000006,30.44469039600766
44.5,25.621129663961185
44.6,28.613088587321435
44.7,21.63046779100887
44.800000000000004,22.66604416430663
44.900000000000006,26.151021750685096
45.0,21.55169230384316
45.1,31.046000546460903
45.2,29.378372815565438
45.300000000000004,28.574166027187605
45.400000000000006,28.98715369443734
45.5,37.509750617755444
45.6,25.17004000185694
45.7,16.614886010327282
45.800000000000004,28.724203729629366
45.900000000000006,27.578150082273837
46.0,25.344868757487014
46.1,23.13741889239286
46.2,25.932510225131157
46.300000000000004,29.129802940618603
46.400000000000006,25.801421962207627
46.5,40.46788915036326
46.6,23.690914169813674
46.7,24.6133445706722
46.800000000000004,17.218986939992
46.900000000000006,30.000306420120786
47.0,18.739271394946478
47.1,26.20005661483736
47.2,27.592590034720864
47.300000000000004,25.493486650011857
47.400000000000006,37.80522820479296
47.5,34.14911395635292
47.6,35.83662724560267
47.7,24.890158720195558
47.800000000000004,35.0040281393396
47.900000000000006,31.897349149144098
48.0,33.32812947490119
48.1,34.66950559746137
48.2,25.027151629153668
48.300000000000004,27.49546970207867
48.400000000000006,33.97355080004891
48.5,16.4234012383415
48.6,37.306466725815994
48.7,32.541211114106375
48.800000000000004,29.580142156797496
48.900000000000006,30.941690507433066
49.0,24.717338196721126
49.1,28.142525907225185
49.2,35.41625248991265
49.300000000000004,36.42488350492258
49.400000000000006,43.43318695646488
49.5,29.597082655562417
49.6,26.685923334334017
49.7,27.416840662098753
49.800000000000004,24.904461444343234
49.900000000000006,29.609393849149512
50.0,31.91366215006134
50.1,29.827456226194
50.2,35.47640504910905
50.300000000000004,28.816931485076015
50.400000000000006,28.241434905866218
50.5,27.060363602662864
50.6,21.788894062474505
50.7,22.09593502174921
50.800000000000004,24.01904114562234
50.900000000000006,36.39938308849451
51.0,34.34331597771566
51.1,36.71397256061215
51.2,23.147603687126157
51.300000000000004,19.932427344138354
51.400000000000006,26.439544712279552
51.5,30.58059146969631
51.6,32.1540221179558
51.7,34.85691858680843
51.800000000000004,30.992366212985004
51.900000000000006,38.23565535682569
52.0,28.358071326775367
52.1,24.8519483272153
52.2,20.954966739294598
52.300000000000004,24.8573960224679
52.400000000000006,30.451532669020406
52.5,24.733540713007272
52.6,33.7945771351967
52.7,36.103765009433516
52.800000000000004,17.123008181390624
52.900000000000006,33.21759128419811
53.0,17.623284240636593
53.1,30.75037962046454
53.2,34.78643996103293
53.300000000000004,28.903211915928438
53.400000000000006,22.094990211958212
53.5,25.478464731255656
53.6,27.007278236865815
53.7,27.31188687557977
53.800000000000004,27.113973630308557
53.900000000000006,27.48215429264014
54.0,28.999864214589874
54.1,21.788299518416054
54.2,26.51760359579594
54.300000000000004,35.2133982896086
54.400000000000006,25.59113382597832
54.5,25.185352344555472
54.6,32.68361958692881
54.7,14.382763873504851
54.800000000000004,32.96961417541382
54.900000000000006,23.785242569811665
55.0,27.64447748603117
55.1,27.18457502542551
55.2,31.291530539546216
55.300000000000004,25.11555412850076
55.400000000000006,22.935881648394222
55.5,32.68589595965281
55.6,14.244657502365104
55.7,26.034289984906057
55.800000000000004,19.058347523290756
55.900000000000006,21.853756874623627
56.0,35.57988094481419
56.1,25.16094995908147
56.2,26.217992613144897
56.300000000000004,16.191966368912247
56.400000000000006,21.310145703501412
56.5,25.792228863238726
56.6,26.435820709579254
56.7,27.597606252904907
56.800000000000004,24.406038706968893
56.900000000000006,26.846264426155525
57.0,26.32714979934883
57.1,14.755222241720968
57.2,23.933358980933015
57.300000000000004,27.43100557425717
57.400000000000006,26.382848229662933
57.5,21.454938681750484
57.6,19.08574764744342
57.7,17.360867932559024
57.800000000000004,22.13464107454797
57.900000000000006,28.291766827852683
58.0,12.702812658914091
58.1,18.996886610252854
58.2,16.43092853850713
58.300000000000004,25.88744473149052
58.400000000000006,19.02298351545751
58.5,19.27241371694106
58.6,20.37115813008238
58.7,23.512447739210863
58.800000000000004,19.152421586830773
58.900000000000006,5.711884164571499
59.0,23.486777820878782
59.1,22.7924765448169
59.2,19.326062974334487
59.300000000000004,14.829592926703214
59.400000000000006,21.834224717768542
59.5,21.79662892092299
59.6,17.37503167672162
59.7,18.465940165566593
59.800000000000004,14.722911908504052
59.900000000000006,18.304580251595084
60.0,11.268983600485669
60.1,20.931141314056404
60.2,13.945972854903147
60.300000000000004,19.68148930574577
60.400000000000006,11.284246323262241
60.5,15.186827989924758
60.6,17.407731345081324
60.7,9.479787112564226
60.800000000000004,18.182217747914702
60.900000000000006,15.534055880400373
61.0,8.54148973963604
61.1,10.560734248370725
61.2,19.926464427631064
61.300000000000004,21.202836960136196
61.400000000000006,15.890022122098584
61.5,18.398236038240785
61.6,17.318897794048244
61.7,17.673477063662926
61.800000000000004,22.281431224173392
61.900000000000006,8.143172618944309
62.0,18.88766343582367
62.1,13.423089082949748
62.2,14.040229192982114
62.300000000000004,13.479317930313407
62.400000000000006,12.94456302653595
62.5,8.519775367659742
62.6,15.398671887342502
62.7,22.66870839432317
62.800000000000004,13.866178929422889
62.900000000000006,13.973638519633797
63.0,10.378692330500847
63.1,13.063377563441671
63.2,15.818118841571348
63.300000000000004,11.473618917635424
63.400000000000006,10.894397385306332
63.5,15.019402586365656
63.6,8.253827614814718
63.7,13.948248602523842
63.800000000000004,16.630463698608143
63.900000000000006,19.172894392390425
64.0,11.766778490010928
64.10000000000001,18.90348323443542
64.2,17.085658083241885
64.3,6.781991246895591
64.4,5.524172575874758
64.5,9.941252842638374
64.60000000000001,16.464379545442462
64.7,10.813352793598476
64.8,8.028069635449457
64.9,18.65065549679402
65.0,12.18358511191861
65.10000000000001,-0.992716829018848
65.2,12.058845833520218
65.3,12.937657237079375
65.4,11.331558802700023
65.5,12.319813446933523
65.60000000000001,9.60431405632625
65.7,3.2198788768530946
65.8,7.831256063951956
65.9,4.831390976570064
66.0,4.772259103155908
66.10000000000001,2.998938766907438
66.2,11.45688881665102
66.3,9.56595524415062
66.4,6.719569024966814
66.5,5.599539006570959
66.60000000000001,8.616878228143095
66.7,14.019685101240913
66.8,-1.5056770340764967
66.9,10.29346585451361
67.0,5.576215428106291
67.10000000000001,-1.2204333570179564
67.2,-1.6262528166069483
67.3,3.440175116391754
67.4,9.005550156111317
67.5,9.77932263186944
67.60000000000001,3.0272169136223868
67.7,12.717472654033873
67.8,14.659668514739938
67.9,9.439721449864184
68.0,4.4189800080482105
68.10000000000001,12.916974017777177
68.2,10.99293326751064
68.3,11.476271925244248
68.4,3.7824108146988586
68.5,-7.180324502984874
68.60000000000001,17.506356160294317
68.7,-1.199794646654059
68.8,6.610205117328263
68.9,18.62948003264625
69.0,8.317611860911725
69.10000000000001,11.352208964485587
69.2,-0.9624779074847973
69.3,-2.3930161556285245
69.4,3.779908580580473
69.5,11.847569683341689
69.60000000000001,4.615270491824411
69.7,2.328334186432992
69.8,7.248654134729403
69.9,11.628101384217189
70.0,-1.0443611078679096
70.10000000000001,0.09184716949464011
70.2,2.1677458380182864
70.3,11.553121126183306
70.4,7.2251800428784705
70.5,16.685286885262748
70.60000000000001,10.682497773896193
70.7,5.8028414947201625
70.8,12.284050150255755
70.9,6.9987807714931485
71.0,2.401610079025202
71.10000000000001,9.31329319948657
71.2,2.4212628661400757
71.3,4.442656228431208
71.4,12.527562071934202
71.5,5.378501511702829
71.60000000000001,1.867707483346015
71.7,3.562467611986133
71.8,10.99607727514861
71.9,3.129605758490342
72.0,3.9653454583110133
72.10000000000001,3.3578210579379357
72.2,6.84067991834629
72.3,4.007541518285112
72.4,-2.0580948835162403
72.5,1.533419277662552
72.60000000000001,1.3257468414024371
72.7,12.228771760950755
72.8,10.100127300607085
72.9,8.999719880675196
73.0,3.5653645644034597
73.10000000000001,2.0439819672108595
73.2,3.6181680997582175
73.3,0.931186939000213
73.4,18.71341714267038
73.5,-4.960387985825745
73.60000000000001,9.127025767512375
73.7,-0.07307788802502113
73.8,5.872583724232116
73.9,1.5008050078783732
74.0,0.601057792265598
74.10000000000001,0.8384612201923405
74.2,15.366443248694317
74.3,5.980446672135731
74.4,2.872537097609817
74.5,9.537401119677833
74.60000000000001,6.869365536963526
74.7,10.47864989245059
74.8,-2.1802560097175636
74.9,8.523251136123593
75.0,10.934541997377375
75.10000000000001,-1.169482342648731
75.2,9.448504758806655
75.3,15.75900574471919
75.4,7.275901209859415
75.5,11.530805133668494
75.60000000000001,10.851678470323758
75.7,4.037784328194193
75.8,7.8520393041496765
75.9,-0.10249887667869118
76.0,5.556574410136404
76.10000000000001,9.223459536586319
76.2,11.593736264616059
76.3,8.185761195660271
76.4,11.748306863346356
76.5,2.7207335582591288
76.60000000000001,7.814811000456331
76.7,8.508850641597167
76.80000000000001,17.75065684106606
76.9,7.5231714050430085
77.0,6.191249119106658
77.10000000000001,8.886405667332937
77.2,4.2783549750586864
77.30000000000001,9.932885037992218
77.4,7.239919516938481
77.5,0.20548890274685228
77.60000000000001,8.96694094887281
77.7,7.770685865108261
77.80000000000001,1.2955573507388607
77.9,9.221984623969462
78.0,17.10508966159671
78.10000000000001,12.366119677630737
78.2,12.921128141525973
78.30000000000001,3.256463296138449
78.4,12.451420198776578
78.5,10.912647395055437
78.60000000000001,12.919549387468985
78.7,12.49180531451012
78.80000000000001,3.6844754884303708
78.9,10.38143234299949
79.0,6.904442120531374
79.10000000000001,10.549000968832118
79.2,6.418268983739913
79.30000000000001,17.57366687241456
79.4,6.822645758373639
79.5,6.7291027669115415
79.60000000000001,11.703126498575024
79.7,6.0511169400507026
79.80000000000001,9.419712300275581
79.9,7.49958282631788
80.0,18.81156536529752
80.10000000000001,15.790907387784262
80.2,11.680569591825819
80.30000000000001,10.11766833406334
80.4,16.883947336614053
80.5,14.310716399758457
80.60000000000001,14.879987668491243
80.7,12.36344891362767
80.80000000000001,4.157561179321009
80.9,12.140261407899594
81.0,10.143562611399584
81.10000000000001,16.13421253213683
81.2,18.07053764059195
81.30000000000001,9.823387304493165
81.4,15.556275997919284
81.5,21.994304986950247
81.60000000000001,10.076222203481144
81.7,21.92354885559527
81.80000000000001,9.349406867076581
81.9,13.824735646896002
82.0,13.750977784120195
82.10000000000001,13.960101096075576
82.2,9.809212679047862
82.30000000000001,11.135743157871762
82.4,10.846136694275701
82.5,15.911618594992154
82.60000000000001,16.01800133131355
82.7,25.587485047505517
82.80000000000001,21.401528622736457
82.9,12.085035490153643
83.0,16.345081391383808
83.10000000000001,19.791584193627184
83.2,15.043009895424955
83.30000000000001,14.624511299303595
83.4,15.311990978142967
83.5,19.470542159849767
83.60000000000001,10.971212166729643
83.7,13.66170386876518
83.80000000000001,17.718002017260364
83.9,16.99737369509152
84.0,16.710839804240987
84.10000000000001,13.735162474635041
84.2,20.516513555601225
84.30000000000001,26.39123588762599
84.4,17.820396009174583
84.5,14.887193260764104
84.60000000000001,19.694841659258397
84.7,13.281816972152619
84.80000000000001,12.288616548202159
84.9,16.258920390677687
85.0,3.2368946418066837
85.10000000000001,10.43529284820874
85.2,14.517541316410528
85.30000000000001,9.540825106585448
85.4,11.193059807621971
85.5,14.219101365828564
85.60000000000001,8.232621293123506
85.7,14.459706077880227
85.80000000000001,13.854320214711858
85.9,16.69626830229855
86.0,22.37667592752102
86.10000000000001,17.502711198420624
86.2,16.77783041769205
86.30000000000001,17.20000017207157
86.4,17.867754750491475
86.5,11.67299557259425
86.60000000000001,16.206525140912426
86.7,18.345666506888975
86.80000000000001,9.967395601996582
86.9,21.166503659711488
87.0,22.25990322687023
87.10000000000001,13.708650302218233
87.2,15.669054904138722
87.30000000000001,12.492695984931405
87.4,20.386128520326817
87.5,11.586352535185107
87.60000000000001,15.780961718103928
87.7,12.59726097750356
87.80000000000001,17.142763189354703
87.9,7.910581435567861
88.0,23.505364428473555
88.10000000000001,12.038933264783727
88.2,17.147917606441716
88.30000000000001,15.769866880844242
88.4,13.003496625938828
88.5,12.354295396382229
88.60000000000001,21.451846740974947
88.7,14.115831880128697
88.80000000000001,18.071581893963778
88.9,12.677450992405525
89.0,13.415734651618404
89.10000000000001,18.97708011545643
89.2,21.22958038416009
89.30000000000001,15.660135840093746
89.4,9.38378088092746
89.5,26.437302100044292
89.60000000000001,12.116392939255856
89.7,8.640294427908982
89.80000000000001,29.266918935604167
89.9,14.218670789330208
90.0,8.871676446191902
90.10000000000001,12.702120334643197
90.2,17.893495476424132
90.30000000000001,16.94125466241491
90.4,11.662452929555457
90.5,24.963597842617148
90.60000000000001,13.168444592629363
90.7,9.776759322789417
90.80000000000001,20.424999254847588
90.9,22.18568232786657
91.0,11.36924003865483
91.10000000000001,8.363814449326092
91.2,20.434102554711412
91.30000000000001,4.954175930137765
91.4,8.9640991088119
91.5,19.838390953535402
91.60000000000001,14.62589899697229
91.7,13.482035205895736
91.80000000000001,16.462434402908954
91.9,13.828689003626195
92.0,7.990929295433183
92.10000000000001,20.754145742154915
92.2,20.88586256988448
92.30000000000001,15.172109048026888
92.4,14.253414876517047
92.5,25.605826632331258
92.60000000000001,12.403170565292424
92.7,12.362772170117179
92.80000000000001,15.356091989850333
92.9,20.761047394122784
93.0,21.236783841901943
93.10000000000001,11.84631788284533
93.2,14.544865228676446
93.30000000000001,5.974615617109745
93.4,11.164791905855994
93.5,8.380695573274641
93.60000000000001,7.403320103813356
93.7,20.698571087327732
93.80000000000001,8.180361794732082
93.9,9.332794258816751
94.0,13.66704017504826
94.10000000000001,18.17186189098549
94.2,13.931241028243832
94.30000000000001,25.163385448775394
94.4,10.832253716007656
94.5,12.336223862737231
94.60000000000001,12.255782960479547
94.7,17.886280340294267
94.80000000000001,13.078624333659846
94.9,9.790846523665861
95.0,5.462314138135699
95.10000000000001,11.2479609204705
95.2,16.85670699816182
95.30000000000001,7.6205944035811095
95.4,12.138052396364465
95.5,10.543244065477714
95.60000000000001,13.44764400308621
95.7,4.922217650110748
95.80000000000001,20.4935928710082
95.9,2.1773853221235955
96.0,6.556761744280631
96.10000000000001,12.884831223758793
96.2,9.48644284288927
96.30000000000001,11.959705871566037
96.4,5.1348839773467745
96.5,7.045646955578689
96.60000000000001,7.283797161202987
96.7,14.870623662012049
96.80000000000001,10.276916159956684
96.9,10.607368562877078
97.0,3.132440801081777
97.10000000000001,11.063408969445788
97.2,7.1427251645096055
97.30000000000001,12.75529660728217
97.4,15.673591912303287
97.5,3.862187358072777
97.60000000000001,3.156265985180096
97.7,0.6583989199379223
97.80000000000001,4.050682158159401
97.9,2.6475588962571215
98.0,6.143502332190793
98.10000000000001,3.410665595457762
98.2,2.112285346124686
98.30000000000001,9.029289975468169
98.4,-1.1976159205133343
98.5,5.4421224185086245
98.60000000000001,1.0310861443802923
98.7,6.466302517485146
98.80000000000001,9.553924532867075
98.9,0.8948125631631774
99.0,4.397724368330645
99.10000000000001,2.868387983447174
99.2,-2.2411777532056942
99.30000000000001,2.741068181470231
99.4,2.763654453887365
99.5,3.1630914057457478
99.60000000000001,-0.11276849114006227
99.7,1.130518777310025
99.80000000000001,-5.298284254123242
99.9,-1.5706654545634995
100.0,2.7798133985489892
100.10000000000001,4.24246451382184
100.2,-2.551344590718815
100.30000000000001,-0.1359871285929155
100.4,0.26104063266013344
100.5,-0.0913375699927017
100.60000000000001,1.3858159990086283
100.7,-10.627518784678404
100.80000000000001,-2.00255459524767
100.9,-0.7792556485474689
101.0,-7.194211576733407
101.10000000000001,5.959624704769991
101.2,-1.8198204630651023
101.30000000000001,4.972563732009305
101.4,-7.013409889488114
101.5,-7.813083260378534
101.60000000000001,-2.37052413041555
101.7,-12.09980610897223
101.80000000000001,-2.8454537969023352
101.9,-3.6474035201118693
102.0,0.7323460733747877
102.10000000000001,-1.0524794351835887
102.2,-6.855966466166201
102.30000000000001,-10.46610714930102
102.4,3.3737444693110312
102.5,-9.356591341033536
102.60000000000001,-10.830913923058318
102.7,-11.233850326199786
